Area_ID,year,Country,Level1,Area,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32,band_33,band_34,band_35,band_36,band_37,band_38,band_39,band_40,band_41,band_42,band_43,band_44,band_45,band_46,band_47,band_48,band_49,band_50,band_51,band_52,band_53,band_54,band_55,band_56,band_57,band_58,band_59,band_60,band_61,band_62,band_63,avg_pop_phase_1,avg_pop_phase_2,avg_pop_phase_3,avg_pop_phase_4,avg_pop_phase_5
HTI_Centre,2017,HTI,Centre,Centre,0.0293026317633702,-0.0270023899484364,-0.0294607635749083,-0.1055461834262161,-0.1489559493057567,-0.1628639046427692,0.2145404047517927,0.0627688306401503,-0.0152448147168121,-0.0684074643734843,-0.0239381670752456,-0.0334244872292568,-0.116905028027823,0.0017048902040315,-0.0560186852884445,0.007565870261708,-0.0232953813950218,0.173496932020336,-0.0896489210428441,0.2011078247463495,-0.2017500305828634,0.0971217509059262,-0.0156215665461104,-0.1487488288729901,-0.0772676070239879,0.0159504282142557,0.0815432453438663,-0.0093289951943474,-0.1686386327539558,0.2478010136199878,0.0727629932225025,-0.022204078173128,-0.0012509094190272,0.1184583566851769,-0.0897621721728891,0.0048116141942808,0.1487206015104079,-0.0468124693405205,-0.0675872400319529,0.0898914991130759,0.2152023626335156,-0.2800227563361088,0.0470545677100719,0.0443082859854297,-0.2011507253977768,-0.1184602116661746,-0.0729743352288059,-0.0931150708210014,0.0556995061022289,0.0316578572905654,0.0862751215584939,-0.1320251223838314,0.0111175735795237,0.153508233265054,0.0894394659283996,0.0507871428309487,0.0768972589004174,-0.024643375071249,-0.1016596985862137,-0.314372323107569,0.0955907484366419,-0.1198304783457017,-0.0961160061530111,-0.0748814388571312,0.35,0.43,0.16,0.03,0.0
TGO_Centre,2017,TGO,Centre,Centre,0.0601209228327368,-0.0209104114030713,0.1676932897606075,-0.0022842970203952,-0.0298918194748732,-0.0647548855037562,-0.0970455911187689,0.1116404262594078,-0.0834173920508855,-0.0567215911699814,0.0276327367136053,0.0129746789157224,-0.2626938876955447,0.02268658310161,-0.0310620055288172,0.0374878528184691,-0.0155052965372264,0.0261347915824185,-0.165256619387404,0.1552414046732396,-0.2596889670218187,0.1937870707266012,0.1721554848542954,0.1315582655118814,0.0625680382110453,0.0876404403321958,0.0713897334981796,-0.0763877643358332,-0.2194184761768257,0.2472750490485328,-0.1187671296832947,0.0519660724452149,-0.1565986807645727,0.0130741096251186,0.1158914399822655,-0.0695628897780224,-0.1927378220453433,0.1046230431711428,0.1926005057035046,-0.0527502675696468,0.09940842883835,-0.0718480153037666,-0.1631394318017557,0.2533468233979851,-0.0492144507502457,-0.039088849051427,-0.0127322006991992,0.0502629812341955,-0.1358469149177109,-0.0562772522134832,0.1040389644276668,0.0797570433956957,-0.0106398725472827,-0.0464775437709176,0.1465124982189351,0.101046852016417,0.0247394577694136,-0.0051073440028891,-0.2001240952028229,-0.0789213776571133,-0.1998110500445136,0.0596470142965279,0.092851031861937,0.1557172006140187,0.35,0.43,0.16,0.03,0.0
BFA_Nord,2017,BFA,Nord,Nord,-0.0232966638089585,0.0568124102849992,0.2524800842514226,-0.0122242370972754,-0.1980872267682693,0.0811497250128835,-0.1529988920548516,0.0692195890975928,-0.1902791691228568,-0.0720847642760839,-0.0715607160689859,-0.0452057115518351,-0.13423690522657,-0.0399244805732455,-0.0191356847536864,0.162103976814661,-0.023652415802919,0.1087625728741944,-0.0599661363134688,0.2158805103085017,-0.1353589141442831,-0.0408808774012216,0.1717316761659476,0.1442708083199232,0.0124224931725346,-0.0146579564121127,0.128679883792796,-0.0151844985331672,-0.1293893621751343,0.0893052046376314,-0.039157804313799,0.0150723986432918,-0.125173719493836,-0.076916721799815,-0.1113118738548115,-0.0777817687247019,-0.2386605843021507,0.1534114487241387,0.2187524469554688,-0.0319113381744857,0.2236529315784354,-0.0797905200904599,-0.1213643001550383,0.0405594731535329,-0.1179517225381446,0.1212359243476315,-0.0438227069284921,-0.0710065543209899,-0.1412194919532915,-0.1412695379439728,0.1202494830631872,0.1061263181693137,-0.0359639976673463,-0.059192020012789,0.1525599466659669,0.0826386919196027,0.1079968794771616,0.1497060212852328,-0.2147585505907227,-0.1008720556855212,-0.191375907227549,0.0504012251675439,0.0990095806083351,0.1064855377927778,0.33,0.47,0.19,0.0,0.0
CMR_Nord,2017,CMR,Nord,Nord,0.0616173588505752,-0.0222934956525491,0.1678391963089833,-0.0319436797991247,-0.0964789231354462,-0.0572522234100571,-0.1234300390201263,0.1196112630889682,-0.0821109619295316,-0.0797057898032939,-0.0179710335656862,-0.0209891082806054,-0.2322353003450512,-0.002632177737605,-0.0120092607563891,0.0940804708862209,-0.0531372891699515,0.0074847209819943,-0.1570510547503621,0.1694842966307602,-0.2077913646642904,0.125091861293405,0.1964831913444898,0.1400354260242605,0.0437337720430729,0.0404719243151424,0.0836301857195969,-0.0310919314299893,-0.1672643562206861,0.19469772183966,-0.1190210309051604,0.0745972623459095,-0.1575791043108518,-0.0593348186074503,0.0968155774919422,-0.0828700059406908,-0.1805160302591149,0.101588165278799,0.2212052118089272,-0.1065660632998537,0.0918332599054114,-0.0816577189013435,-0.1830961284355003,0.213977430278739,-0.0321323321778043,0.0328780523249404,-0.0509361887651194,0.0426387978343375,-0.1480936854002154,-0.0879599415611634,0.1243009946533716,0.1297316691135422,0.0219585850183815,-0.0726965093357095,0.1370534941591996,0.1061665106767663,0.0237685635942106,-0.0164102747186856,-0.2275485122952456,-0.1231849581975105,-0.1522818300168003,0.0422347865680856,0.0792118077171762,0.1264561291482664,0.33,0.47,0.19,0.0,0.0
HTI_Nord,2017,HTI,Nord,Nord,0.0614162036721177,-0.027403763059546,-0.0375536693626785,-0.1233289343181796,-0.0761866977328682,-0.113903382092846,0.1953952833083383,0.1008277167269269,-0.0256167024773541,-0.0731354476676902,-0.0432258193528938,0.0557287028592375,-0.1004270646300532,0.0087402678611761,-0.0738596233273446,-0.014739110480686,-0.0293996058953343,0.0893069097347972,-0.1236322155704634,0.1680506499947777,-0.2089370815168378,0.0807079220240225,-0.0140440109741312,-0.1570412288626904,-0.1374483299605975,-0.0016300084393712,0.1077270991974965,0.0079811848631032,-0.1086764793000584,0.2113947262663043,0.0601159188260489,-0.0167833110669847,0.0474536182786901,0.1402797126871714,-0.0688207217921047,0.0132734032790359,0.1469245645189977,-0.0773179974360324,-0.0881807567088784,0.0076661361621873,0.2174066032748285,-0.2769702862057563,0.0991534129809511,0.1091832708928796,-0.1379028047214373,-0.0702996868343395,-0.1492622470841045,-0.0460442118660997,0.1123351166248319,0.0645572143617985,-0.0062026240183825,-0.1921833758529291,-0.0522846716822538,0.1197920236302819,0.1015889982139632,-0.0044988139428676,0.0558578741647493,-0.0280836537059501,-0.1359381546097655,-0.1951539483211635,0.1534247522601336,-0.1344180234406912,-0.1113303634217838,-0.0954710503318547,0.33,0.47,0.19,0.0,0.0
CMR_Nord-Ouest,2017,CMR,Nord-Ouest,Nord-Ouest,0.1158806907654437,-0.047825724753965,0.1704826934129928,-0.0829263484660777,0.0436708800124256,-0.1302560306128802,-0.1273861045410838,0.1383237246173203,-0.0137283718859446,0.0242760978919059,0.0277966079763404,-0.0564613646465864,-0.2866392699875745,0.0073940048889977,-0.0029471236792049,-0.0852689752131047,-0.1299825200065285,0.0141574577563234,-0.2409497084101083,0.0553321312791903,-0.252277252438179,0.0625504397592469,0.1462827307515886,0.0341246600932701,0.042994536944999,0.0064268390465489,0.0611336575022455,-0.0236611174377008,-0.1771509728390201,0.1139799421980093,-0.086214786369071,0.1456981030430951,-0.1034956884001883,-0.0113126321997718,0.1483400407292561,-0.1360144239408533,-0.0696347522097271,-0.0250067153707014,0.1407142770335598,-0.0519659270375241,0.0590224281476523,-0.0574175913821875,-0.236480159033622,0.2592122368348928,0.0366334437774816,-0.07594548883175,-0.0449705891302416,0.1375567431269538,-0.1869441871828423,0.0046956714184095,0.1302501328206284,0.0809434126695575,0.0655522467583277,-0.0645177516955603,0.186210224168304,0.0388644150549704,0.0267123246631139,-0.0694303040635664,-0.1684397568501582,-0.0909753103821875,-0.1778473763612442,0.0104342689179324,0.0900393853895748,0.0079875660405607,0.4649999999999999,0.365,0.15,0.0,0.0
HTI_Nord-Ouest,2017,HTI,Nord-Ouest,Nord-Ouest,0.046222558559809,-0.0068318189616974,-0.0733316506833356,-0.1718636516028762,-0.1449607734156779,-0.0279209801008118,0.2175141185703198,0.0642448545327911,-0.0700512782803198,-0.047539906429545,0.004205682599051,0.1058209824487822,-0.0768969518192931,-0.0218899114079591,-0.0143246259429557,0.0424366262096826,-0.0145293758316141,0.161524556794069,-0.082028938747216,0.170643839067788,-0.1643422640508426,0.0852175541859717,0.0056826475818389,-0.0999518637673709,-0.1246481839520735,0.0257646786131823,0.1246239831243702,0.0596700211220624,-0.1207916998117768,0.167479747710252,0.0769147140868883,0.0468376762213361,0.0164988838213234,0.1742893806201278,-0.0485065383448553,0.0400522184841224,0.172519291829153,-0.0635082572593224,-0.0746111556573481,0.1333247931977881,0.3111703879383716,-0.2882052669232495,0.1018996932474854,0.0617458803736548,-0.130172604068912,-0.1055975415800466,-0.0780132808984916,-0.0589363793093098,0.08963772190655,0.0450018314225111,-0.0010699533168582,-0.1469213141134102,-0.0452055944472613,0.1267908968196849,0.0909332788120952,0.0131414240064576,0.0729723129248176,-0.0307698317221192,-0.1430776249971984,-0.1640774210770371,0.1335090844740483,-0.1165753412950223,-0.0971635905390683,-0.0598357967276919,0.4649999999999999,0.365,0.15,0.0,0.0
CMR_Ouest,2017,CMR,Ouest,Ouest,0.139099615605248,-0.0287219173061144,0.1263622640151426,-0.0779057092465087,0.0787639664454718,-0.1143027667290632,-0.1110020460825198,0.1103485369703001,-0.0069392389857943,0.0277897922045615,0.0332380859711133,-0.0653094246101683,-0.2979082883840815,0.0073058208569417,0.013808325045016,-0.1156200236491233,-0.1269097294402013,-0.0039723625122648,-0.2230260050231505,0.0683502372593689,-0.2513746738046301,0.0956799037864669,0.1276416799959376,0.0696481178118306,0.0174440959078733,0.0366977582340069,0.0747859899489829,-0.0458941520699308,-0.1605833729448357,0.1167719613546787,-0.1098729622758737,0.1152333264263919,-0.125588027283157,-0.0114401716266101,0.2056339844425593,-0.1266848252715544,-0.081992725546949,-0.0123075956200748,0.0976195958133547,-0.0704864348064487,0.0612147805443382,-0.0659020957442784,-0.2274799991648747,0.2857955780691881,-0.0255167657861608,-0.0943747606677864,-0.0426557273820825,0.0894403833186669,-0.2053356938545237,-0.0004607118368955,0.1143735165986453,0.0848599916632056,0.0576320298422743,-0.0504234175587872,0.196707116522826,0.0539970397240022,0.0182475508400337,-0.0639920694015966,-0.1488627227238376,-0.0884115164969129,-0.2011049654648612,0.0141303449934239,0.1127608841588115,0.0117336232741372,0.41,0.4325,0.135,0.01,0.0
HTI_Ouest,2017,HTI,Ouest,Ouest,0.0381424918060261,-0.017256236886053,-0.0386160480321293,-0.0832817954087436,-0.141404033530819,-0.1401047708619356,0.188617870206028,0.0821265228771406,-0.0631716611910134,-0.0708779583903018,0.004072529097771,0.0295634124570422,-0.1409405859062237,-0.0267651201520879,-0.0761307394035493,-0.0064143628624153,-0.0105335123705028,0.1791570642267822,-0.0989008055214079,0.1652182596514748,-0.127738961188847,0.0561437488409795,-0.0188830336080023,-0.1168146897406746,-0.0731686298568608,0.0141234804670398,0.0877387766275518,0.0026762748142165,-0.1376681211719909,0.2126799282311712,0.0701824059353535,0.0476942904540928,-0.0121365194365478,0.1530489114595771,-0.0698413980450502,0.0235822909141657,0.1247700848486734,-0.0469483043209047,-0.0739829391742531,0.0973841208380511,0.2033634431012538,-0.2974576437473217,-0.0157443630550696,0.0212698400342437,-0.1534735094081464,-0.0961463462744781,-0.0814132214824688,0.015150438358219,0.0354736526554075,0.0301931637476771,0.0714359891160097,-0.0890095426691527,-0.003329455991086,0.1627494834925576,0.0962380602987387,-0.0112483247614656,0.0730781022915867,-0.0206215047605026,-0.1030444745765168,-0.2237358141758503,0.0879696657596865,-0.1311424205842082,-0.090917488037361,-0.0463583403594034,0.41,0.4325,0.135,0.01,0.0
CMR_Sud,2017,CMR,Sud,Sud,0.1192195610155763,-0.0175192881440215,-0.0419998461830058,0.0236722916911634,0.0770073513914672,-0.1425130774473785,-0.1328253661650333,0.0509342450725599,-0.0314612953983184,0.1810201684402745,0.0721182316874162,0.0859766916031653,-0.1575696039417497,-0.0407184504629306,-0.1216125748338284,-0.2566007558102617,-0.0741593349730748,-0.0371742178815719,-0.1849546443740886,0.0374420387034614,0.0020965919127285,-0.0425461311356818,0.2484660680701439,0.2396936313019734,0.0607987665979743,0.0219957405092638,0.1635069138876139,-0.0958099725247783,-0.0716885935671924,-0.0611054633211068,0.1372994955053057,-0.0381011155652108,-0.2163614161527569,-0.0269872234239451,0.200858172894273,-0.0421294736148086,-0.146693055465225,-0.0495014006308564,-0.1800068202700978,-0.058692198125714,0.1158926374802013,-0.0047850379684089,-0.0312466797328286,0.1482653398654331,-0.0105959984439414,-0.1422306954548615,-0.0182794183651527,0.0264812198470984,-0.1470033277392124,-0.0130340590195686,0.2548316791116679,0.0359715232672333,0.093123714336696,-0.0023137632481412,0.161479637241894,0.1260449974249459,0.0325604819359798,-0.0352570659245757,0.1108230308674881,0.1632251374082407,-0.086821252650333,-0.1168646116477341,0.227233019895721,0.0263888195992049,0.4933333333333333,0.32,0.1633333333333333,0.0066666666666666,0.0
